pair,frame,left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
4,11,106.37536413421783,125.89745698549947,117.2691583287721,86.5438972453615,159.7637841898006,164.5902759380486,177.3614641835189,176.6534696238195,98.67790767681737,90.90313934561618,10.89379419455426,39.35355974013797,0.19978535920381546,0.1321297064423561,-0.08467996120452881,-0.12236228585243225
4,12,105.03568995110645,123.40496920374352,111.73324331384663,86.03001497998265,155.27464421481613,163.82475718554232,178.70689675899905,176.21546276814354,98.37163745053924,90.81705053801386,6.69755336274018,37.37495422376087,0.17015812546014786,0.11424052715301514,-0.09074369072914124,-0.12359118461608887
4,13,103.49774074008151,111.33323871758006,105.89963280733541,87.43947201889671,164.72865530118952,142.83759028506373,173.6563044523215,170.6217667497841,98.67572493739794,89.06189209791678,2.401892067253897,23.89376669868335,0.13345856964588165,0.09198349714279175,-0.12560155987739563,-0.14098051190376282
4,14,95.25275656642216,105.64563241777748,97.73964377835672,84.64370985236808,142.2778373077231,141.91296002558727,94.52027477199829,162.4721777537967,98.96255179783628,89.12580853465029,2.486887211934558,21.0019225654094,0.04222679138183594,0.08277210593223572,-0.16625827550888062,-0.1529005765914917
4,15,81.39225909959809,97.74659082730604,74.92627568388738,84.42301056072898,139.93951752864862,137.62436619099094,105.43810166311847,127.4221982877787,99.35062334215348,89.09975785577062,6.46598341571071,13.323580266577054,-0.01429411768913269,0.0704784095287323,-0.17923101782798767,-0.16351723670959473
4,16,50.28109579358143,74.66979139269563,59.86686776354498,88.9599942803183,135.0145505454633,148.53398421517298,134.54531323136342,117.6670153283558,104.48217308621358,89.18388041738618,9.585771969963552,14.29020288762267,-0.030673950910568237,0.04783092439174652,-0.163499653339386,-0.1708151400089264
4,17,43.14163941703035,64.8877903050544,57.29386371284025,79.3802698017545,130.2054813602993,146.9973568960724,127.93386687475162,96.18253765181908,108.98791283192256,89.12119168900897,14.152224295809901,14.4924794967001,-0.026331573724746704,0.03226897120475769,-0.1476098895072937,-0.16720661520957947
4,18,63.45237757007406,61.591468451305815,40.753670396391804,69.59342341930477,128.68114672518908,149.17297414510463,99.11761986685981,96.18604561215281,110.1093531528279,88.84353040459936,22.69870717368226,8.001954967998955,-0.01921236515045166,0.01140575110912323,-0.07900780439376831,-0.16183054447174072
4,19,66.75627442637241,64.86763275869315,29.54798835457443,57.63979606594531,134.3879860712611,147.429079084128,102.66430515434992,98.5659419682708,111.21755375703002,89.09182026200492,37.208286071797986,7.227836692747836,-0.011236637830734253,-0.003321036696434021,-0.03235664963722229,-0.14582544565200806
4,20,69.82813590667199,58.591834356014886,31.386077909011544,53.08642352612644,136.0318931499279,147.25209879819568,97.84348580289998,97.18581455389253,114.03138938334087,89.11546805769908,38.44205799766044,5.505410829888447,-0.0057000815868377686,-0.02574540674686432,-0.006821244955062866,-0.13025161623954773
4,21,71.21657235284682,51.213466148973446,24.437061619334163,45.14856774049916,140.90597307063493,145.27104428634087,95.5526236415859,104.1093191640021,115.80959200988424,88.9208304178976,46.779510733512666,6.064898408474285,4.273653030395508e-05,-0.040311649441719055,0.02372044324874878,-0.11438077688217163
4,22,72.68584608693638,53.949552836189326,22.315426310783824,44.20211669608293,139.48174984276915,147.74828560548687,95.4443649382318,100.24579203761918,117.69102338236019,89.14416210400245,50.37041977615256,9.747436140106394,0.0036749541759490967,-0.05314114689826965,0.038609594106674194,-0.10338157415390015
