video,exercise,frame,left_arm_raise,right_arm_raise,left_elbow_angle,right_elbow_angle,torso_lean,arm_symmetry,left_wrist_above_shoulder,right_wrist_above_shoulder
lateral raise_11 copy.mp4,lateral raise,30,91.95243660557827,60.35703896846619,166.4367648969564,127.77267938995308,8.796601642643099,31.59539763711208,-0.12435296177864075,-0.10744985938072205
lateral raise_11 copy.mp4,lateral raise,33,101.7608753528725,69.65392288434349,170.32189627721726,145.13634983137328,10.749051110051406,32.106952468529016,-0.045361846685409546,-0.05434679985046387
lateral raise_11 copy.mp4,lateral raise,36,101.96998454453976,75.47114439530307,166.76613746800365,145.32947592297558,10.70250059428418,26.498840149236685,-0.008589953184127808,-0.01159563660621643
lateral raise_11 copy.mp4,lateral raise,39,106.6473556912412,81.70030218022899,165.83943230146872,140.3197498101229,10.872023359804222,24.947053511012214,0.03358665108680725,0.024058610200881958
lateral raise_11 copy.mp4,lateral raise,42,108.85938543512738,85.86464355933519,164.81618768650978,151.66560941731947,10.758034910402838,22.994741875792187,0.06816545128822327,0.050938308238983154
lateral raise_11 copy.mp4,lateral raise,45,108.96133116320644,84.91671640220683,164.14477424622316,149.57159793173304,10.451741788540415,24.044614760999607,0.07122147083282471,0.04795786738395691
lateral raise_11 copy.mp4,lateral raise,48,110.25315763829958,81.98631870369097,168.487893261176,157.60329434605615,12.461999417393029,28.266838934608614,0.04818388819694519,0.04071253538131714
lateral raise_11 copy.mp4,lateral raise,51,108.13474878222934,79.67540696114463,166.95783060775898,165.322475828562,13.063887049206064,28.459341821084706,0.03364148736000061,0.013067513704299927
lateral raise_11 copy.mp4,lateral raise,54,103.34582186539514,77.03209272529719,166.69614260755827,152.12312004074656,11.745599320817533,26.313729140097948,0.006161361932754517,0.001738905906677246
lateral raise_11 copy.mp4,lateral raise,57,106.45153603462677,75.57159295447987,168.5129366406535,164.87222762712014,14.289218136033096,30.8799430801469,-0.009734183549880981,-0.014386504888534546
lateral raise_11 copy.mp4,lateral raise,60,104.40433448096478,71.65998567595247,170.25182245758847,155.45261702154662,13.776116171808704,32.74434880501231,-0.020098626613616943,-0.019953876733779907
lateral raise_11 copy.mp4,lateral raise,63,104.54720166426476,67.81724668318977,173.92022684150828,155.18414466696362,14.774505827554139,36.729954981075,-0.062302231788635254,-0.047925353050231934
lateral raise_11 copy.mp4,lateral raise,66,98.2659526869143,66.61706698251518,172.87303758960837,161.5664658793734,14.184271509617512,31.64888570439912,-0.1061861515045166,-0.07381075620651245
lateral raise_11 copy.mp4,lateral raise,69,87.19341234378862,52.12725082430001,165.68271697390276,93.88470162364871,10.746575416979617,35.06616151948861,-0.14864853024482727,-0.11570137739181519
lateral raise_11 copy.mp4,lateral raise,72,77.103923490935,46.06414554003886,159.14216011010302,99.39542481513755,10.359796791956224,31.039777950896145,-0.2011795938014984,-0.1566113531589508
lateral raise_11 copy.mp4,lateral raise,75,69.16662491593793,55.98551668581467,154.07543257264774,154.39769918508583,11.221163110663552,13.181108230123257,-0.24137461185455322,-0.1782096028327942
lateral raise_11 copy.mp4,lateral raise,78,57.01172730578936,54.60399750298713,146.36413538363462,144.16242061334216,10.568039846178232,2.40772980280223,-0.2724463939666748,-0.19931262731552124
lateral raise_11 copy.mp4,lateral raise,81,51.6635227675531,39.392291705357565,144.13985809888345,100.42984132584996,9.842932796337697,12.271231062195533,-0.30557456612586975,-0.23950135707855225
lateral raise_11 copy.mp4,lateral raise,84,45.425444177357114,41.43080620619975,144.7020327213319,119.46053752419613,10.274711389503777,3.994637971157367,-0.33244720101356506,-0.2369239628314972
lateral raise_11 copy.mp4,lateral raise,87,44.49715905239592,31.172630176347997,145.1566664568476,113.41435857145136,10.531054307934507,13.324528876047925,-0.3429681658744812,-0.261840283870697
lateral raise_11 copy.mp4,lateral raise,90,43.05015401864345,27.400387811445487,145.24895248138066,113.55809629528598,10.322347223470103,15.64976620719796,-0.34608954191207886,-0.28450286388397217
lateral raise_11 copy.mp4,lateral raise,93,37.59518734976579,23.960740727547254,141.9114521215175,115.66616312773377,9.938484863242282,13.634446622218533,-0.35148346424102783,-0.30075523257255554
lateral raise_11 copy.mp4,lateral raise,96,36.97092001521423,25.204596186245176,143.62699003585652,115.58747403693287,10.196352128235452,11.766323828969057,-0.3575693666934967,-0.2901008725166321
lateral raise_11 copy.mp4,lateral raise,99,37.11478520855996,27.390073060706342,140.8265473146378,113.06601744285338,9.977022183674366,9.724712147853616,-0.35388150811195374,-0.28470197319984436
lateral raise_11 copy.mp4,lateral raise,102,37.33487415895043,26.641212821309654,142.28054498490283,113.4070190073746,10.08984695698064,10.693661337640773,-0.3562781512737274,-0.2905403971672058
lateral raise_11 copy.mp4,lateral raise,105,38.81968050811609,26.522169908512943,142.63298293327216,116.20867564022996,10.066417047487548,12.29751059960315,-0.35781052708625793,-0.282877117395401
lateral raise_11 copy.mp4,lateral raise,108,37.28317266624612,26.65126433290481,141.9475431444032,114.3083470523469,10.2854128164464,10.631908333341308,-0.3599371612071991,-0.293719083070755
lateral raise_11 copy.mp4,lateral raise,111,37.03342585815194,26.58335641777077,141.3368320487629,115.33188069586018,10.769829509298734,10.450069440381174,-0.3600509762763977,-0.296595960855484
lateral raise_11 copy.mp4,lateral raise,114,36.673815602855065,25.817283436863978,142.52998591150077,113.14179034809918,11.301217522635739,10.856532165991087,-0.36479058861732483,-0.29946398735046387
lateral raise_11 copy.mp4,lateral raise,120,36.47914282920832,25.355059037784063,144.80296352282608,112.84291131293764,12.311297460429017,11.124083791424258,-0.3714413642883301,-0.3056206703186035
lateral raise_11 copy.mp4,lateral raise,141,38.628850258811404,27.99947223311451,139.29684696642846,106.07469445298074,11.91849799445459,10.629378025696894,-0.3535667955875397,-0.2744126319885254
lateral raise_11 copy.mp4,lateral raise,144,66.00449273920715,38.42136138449925,151.00667235801046,100.67875427028793,10.589559609148848,27.583131354707902,-0.260498583316803,-0.20174726843833923
lateral raise_11 copy.mp4,lateral raise,147,97.50768401310808,62.3511911132085,168.8040309893393,155.51595041181344,13.037099963732276,35.156492899899575,-0.12015426158905029,-0.10801911354064941
lateral raise_11 copy.mp4,lateral raise,150,107.56735592592807,71.945287595724,170.60115321048576,161.5581145096201,16.08513458601979,35.62206833020407,-0.017826169729232788,-0.028274506330490112
lateral raise_11 copy.mp4,lateral raise,153,112.69141530248716,81.82489193379314,169.41528776702148,159.36224122942164,14.509042822023238,30.86652336869402,0.052048683166503906,0.032329946756362915
lateral raise_11 copy.mp4,lateral raise,156,107.22905941878591,89.45338363106474,158.3167558270339,133.40773038125536,9.400918044772002,17.77567578772117,0.0809430480003357,0.058391302824020386
lateral raise_11 copy.mp4,lateral raise,159,105.45558562043071,87.54373473849803,158.40205709100857,152.81049373431142,9.543571108516247,17.91185088193268,0.07174625992774963,0.051845550537109375
lateral raise_11 copy.mp4,lateral raise,162,106.40855362648847,83.33509103147918,165.83980084696586,160.2938907397446,10.448050914738303,23.07346259500929,0.0545230507850647,0.032123833894729614
lateral raise_11 copy.mp4,lateral raise,165,105.41164746070989,79.21234342182395,167.50290516174803,158.9116342139058,10.970550619675265,26.19930403888594,0.022243350744247437,0.004265129566192627
lateral raise_11 copy.mp4,lateral raise,168,103.8182895638999,76.53618051495344,167.45253951084197,162.53279921840968,12.13076587428993,27.282109048946452,-0.010427266359329224,-0.020220905542373657
lateral raise_11 copy.mp4,lateral raise,171,102.82521348692111,73.16953576384506,168.45605872705536,151.1993167261224,12.26502733644726,29.655677723076053,-0.02453562617301941,-0.03280732035636902
lateral raise_11 copy.mp4,lateral raise,174,94.2318064496788,70.24539430668425,169.02715983917105,145.5098535003831,8.994745275017003,23.986412142994553,-0.08156895637512207,-0.06135866045951843
lateral raise_11 copy.mp4,lateral raise,177,88.7921738757768,65.60411286344998,166.8771035468822,150.8664905792697,9.440296547695128,23.188061012326813,-0.13326126337051392,-0.09549996256828308
lateral raise_11 copy.mp4,lateral raise,180,78.72966855907696,59.92499641997761,159.3651475549251,122.08057762852236,9.486375094238483,18.804672139099345,-0.18750569224357605,-0.1501222550868988
lateral raise_11 copy.mp4,lateral raise,183,62.230602260373814,59.20961095079891,150.58976041052796,136.3503599937263,8.852920673536397,3.020991309574903,-0.2536790072917938,-0.18764644861221313
lateral raise_11 copy.mp4,lateral raise,186,50.018977364442755,56.18632333702425,147.29051952297965,134.03496985581268,7.898444793722174,6.167345972581494,-0.30773696303367615,-0.21478238701820374
lateral raise_11 copy.mp4,lateral raise,189,42.3409060182023,48.63618833110251,144.9330018326715,98.24147665049486,7.760870841722207,6.295282312900213,-0.3339391350746155,-0.24249482154846191
lateral raise_11 copy.mp4,lateral raise,192,37.35898351993729,40.93102911901292,144.3524080928909,109.40331212294927,7.992759486713539,3.5720455990756292,-0.35397225618362427,-0.26286062598228455
lateral raise_11 copy.mp4,lateral raise,195,36.3173832401811,32.059814824380126,144.76508590545905,112.1155510727265,10.708738306854094,4.257568415800975,-0.368495911359787,-0.28680849075317383
lateral raise_11 copy.mp4,lateral raise,198,34.460020779266266,26.60906647375141,145.02866061254468,114.7238665533793,12.295428675543578,7.850954305514854,-0.3746044933795929,-0.2986629009246826
lateral raise_11 copy.mp4,lateral raise,204,38.609229054364434,21.948596993318407,144.4382836020371,115.55617943913043,13.003090539202503,16.660632061046027,-0.36692240834236145,-0.30628228187561035
lateral raise_11 copy.mp4,lateral raise,207,38.448576504262185,23.072465330682963,145.7823792020065,116.66689931788198,12.748912001719717,15.376111173579222,-0.370436429977417,-0.3086956739425659
lateral raise_11 copy.mp4,lateral raise,210,39.49511406404738,24.415544549746723,145.57340120169732,116.07076873522816,12.563919123308606,15.079569514300655,-0.3722991645336151,-0.30611908435821533
lateral raise_11 copy.mp4,lateral raise,219,39.55820615161993,38.74532556959135,142.3115490455836,105.36864012491299,8.566643576877821,0.8128805820285763,-0.3478277921676636,-0.2567189931869507
lateral raise_11 copy.mp4,lateral raise,222,65.7300818136175,38.07301069965194,149.77125072350896,99.4696321237489,8.362749856141493,27.657071113965564,-0.23828303813934326,-0.1994262933731079
lateral raise_11 copy.mp4,lateral raise,225,100.54080326776769,67.60970838616164,172.6564424703762,159.47581503605505,12.44444790264596,32.93109488160604,-0.10981771349906921,-0.09602788090705872
lateral raise_11 copy.mp4,lateral raise,228,104.3847788318749,73.54922148702238,168.88627427208576,143.77648552172218,12.193033220020641,30.835557344852518,-0.020547986030578613,-0.02492612600326538
lateral raise_11 copy.mp4,lateral raise,231,104.11539914128853,85.4105159793052,168.8058925093731,140.70457497510546,8.06468565629962,18.704883161983332,0.057712674140930176,0.034595787525177
lateral raise_11 copy.mp4,lateral raise,234,105.3713663752936,92.9447473689726,169.75614790263572,132.88816989908284,7.055102057344313,12.426619006321005,0.06863859295845032,0.06297913193702698
lateral raise_11 copy.mp4,lateral raise,237,102.2563365655087,90.40524274743998,162.00731792848893,127.75232154246417,7.187099728763388,11.851093818068719,0.055817633867263794,0.05468851327896118
lateral raise_11 copy.mp4,lateral raise,240,104.06271669841225,81.9496482468323,167.4949273936896,161.06164151702438,10.126662725593484,22.11306845157995,0.015355080366134644,0.012801378965377808
lateral raise_11 copy.mp4,lateral raise,243,101.94668839480903,77.22258253465166,168.2418759237924,156.63925015058152,11.014649203742326,24.724105860157366,-0.03371530771255493,-0.02414754033088684
lateral raise_11 copy.mp4,lateral raise,246,100.99116224738854,73.183435849304,172.03181657118762,148.7100086574052,10.308037792249237,27.80772639808454,-0.07629778981208801,-0.04793485999107361
lateral raise_11 copy.mp4,lateral raise,249,86.12899107136407,65.21197185967753,162.63120537588844,140.91217970491485,8.948973264370649,20.917019211686537,-0.14733615517616272,-0.12053582072257996
lateral raise_11 copy.mp4,lateral raise,252,65.74210748009811,54.20953029988759,149.4693955195158,105.38644977311634,7.2482989905874575,11.532577180210524,-0.21710768342018127,-0.17482811212539673
lateral raise_11 copy.mp4,lateral raise,255,61.00076214131472,46.088150378342405,149.6737108903745,107.41406579956555,7.210135007063356,14.912611762972318,-0.26070088148117065,-0.2173239290714264
lateral raise_11 copy.mp4,lateral raise,258,49.239392601569946,42.269326552980054,143.32671899768204,106.40867543970991,7.163223848951646,6.970066048589892,-0.3090514540672302,-0.23493385314941406
lateral raise_11 copy.mp4,lateral raise,261,41.49858764051318,31.20253437098755,142.8942533712894,106.32015988713641,7.565114957858886,10.296053269525629,-0.33720991015434265,-0.27181774377822876
lateral raise_11 copy.mp4,lateral raise,264,40.17540962290592,27.86239266548683,142.69330950668945,111.10253050354325,9.299511549602862,12.313016957419087,-0.35692015290260315,-0.29751312732696533
lateral raise_11 copy.mp4,lateral raise,267,38.75401878958306,24.362199403061457,143.59040411066397,113.88947905737724,9.703716386336799,14.3918193865216,-0.35871490836143494,-0.2965473234653473
lateral raise_023.mp4,lateral raise,12,44.47445136573632,18.13781187297284,149.89534462284487,116.0478789970487,5.362434343985013,26.33663949276348,-0.2192540168762207,-0.21660277247428894
lateral raise_023.mp4,lateral raise,15,72.02249098506047,30.54896263407204,160.97420148138136,121.6556343440437,2.307758372612337,41.47352835098843,-0.13167178630828857,-0.14812713861465454
lateral raise_023.mp4,lateral raise,18,94.01363555598685,55.964120316031696,169.05160916070872,136.35506002606408,2.6854497108378887,38.049515239955156,-0.022994577884674072,-0.07113867998123169
lateral raise_023.mp4,lateral raise,21,106.52357400349916,90.25868784302257,172.19613867546292,146.52416319424464,2.7492841541517086,16.264886160476593,0.05084353685379028,-0.01297953724861145
lateral raise_023.mp4,lateral raise,24,110.78340204329518,103.51822772369283,172.81173555470068,170.01179754068104,1.9100961404159296,7.265174319602352,0.10761435329914093,0.026524335145950317
lateral raise_023.mp4,lateral raise,27,108.00211641376286,102.08166015299955,174.49355535749964,170.34166094250173,1.791436534694598,5.920456260763316,0.11142316460609436,0.032453835010528564
lateral raise_023.mp4,lateral raise,30,105.07184828046591,94.41828154018756,175.1651203365141,103.48837647653521,1.7022463537993198,10.65356674027835,0.07567495107650757,0.006315410137176514
lateral raise_023.mp4,lateral raise,33,102.06182416121672,69.6997848908175,174.71778100019134,136.6260790373889,4.870259407103222,32.36203927039922,0.008622407913208008,-0.03811842203140259
lateral raise_023.mp4,lateral raise,36,92.0797448904725,47.12646066646264,169.879598075833,126.18538816710215,4.9167546569016185,44.953284224009856,-0.0743061900138855,-0.09284824132919312
lateral raise_023.mp4,lateral raise,39,73.88333634595492,34.28042500431275,163.85303668165747,130.11134474805868,3.81711375026837,39.60291134164217,-0.15510296821594238,-0.16565904021263123
lateral raise_023.mp4,lateral raise,42,55.18816833808821,23.506991002365524,157.14422215862922,123.45646182859771,4.723168351034918,31.681177335722687,-0.21893957257270813,-0.2091372311115265
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,3,104.1622758684037,86.460661242319,170.07461213631416,155.36744155441468,8.897635496330707,17.70161462608469,0.03296545147895813,0.03926530480384827
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,6,104.86831950421454,83.22096517630621,166.07614758200702,169.42255629105935,11.180729485136112,21.64735432790833,0.019415438175201416,0.031861573457717896
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,9,100.61748378067595,81.26313957008698,167.9563290183761,170.03711689497968,11.83054390475633,19.354344210588977,-0.045221805572509766,-0.005911588668823242
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,12,92.62571184183516,78.87349188185875,163.92234761321538,170.59479310924434,11.981563016921578,13.7522199599764,-0.13798120617866516,-0.04830244183540344
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,15,76.48675384916025,72.05268025178844,161.77784988241385,156.16469007860707,8.71982355193584,4.434073597371807,-0.3210497498512268,-0.12856462597846985
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,18,60.70505404154589,59.846426067902165,162.88173447788807,134.3706680157127,8.917045770496102,0.8586279736437277,-0.4759373962879181,-0.2422967553138733
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,21,47.80864960047044,49.20508851298002,162.46816094520807,120.46058038940917,8.422742860764286,1.3964389125095806,-0.6389762759208679,-0.3158915340900421
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,24,36.549031243454884,27.39370433985982,162.31179636524507,119.40717640218296,8.654361516471305,9.155326903595064,-0.6453313827514648,-0.38764142990112305
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,45,32.035379221364984,34.23084192916936,156.6901417609327,123.94476606902653,11.92231806481194,2.1954627078043742,-0.6175874471664429,-0.3951614499092102
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,48,50.60878507414464,59.420554168815286,157.45827846974353,154.20201706309783,12.096215314103691,8.811769094670645,-0.5883135795593262,-0.24038058519363403
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,51,80.29197727597662,72.20142291972536,161.55203614638074,160.95573463356402,12.062498106981298,8.09055435625126,-0.33114275336265564,-0.1269208788871765
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,54,105.24444306203911,76.65289250069148,173.403474361357,169.44920175641295,15.805522896570661,28.59155056134763,-0.09222626686096191,-0.024640977382659912
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,57,111.37964864489996,79.23158432402093,168.5201781771953,168.63840988674875,15.964399621235485,32.14806432087903,0.07124665379524231,0.026598691940307617
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,60,113.88719351321392,81.50813964910118,166.95092862758332,171.44417115681773,15.30068276166474,32.379053864112734,0.1237616240978241,0.03398272395133972
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,63,111.42147553561803,81.70356371195702,166.00812955085283,168.85715861840123,14.624523720627536,29.717911823661012,0.06905478239059448,0.03814733028411865
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,66,108.36545587727693,82.79272099463624,144.1242635824802,146.24838680476924,12.123413916674288,25.572734882640688,-0.005221694707870483,0.02251112461090088
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,69,113.44616182180155,80.3975196122158,158.23091556352264,166.62547446673676,17.130113804097306,33.04864220958575,-0.01776266098022461,0.016333818435668945
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,72,112.13404630066913,79.12090848682102,163.21381636890422,165.70477977964288,16.169347813203274,33.013137813848104,-0.03268817067146301,0.010626167058944702
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,75,112.38546025967969,75.8109539165466,177.30705255839734,170.98521220505472,18.21846127208726,36.574506343133095,-0.043076664209365845,-0.0059552788734436035
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,78,110.0948044409386,76.01569120742347,178.4794111495627,170.11768018093204,17.840217715652873,34.07911323351513,-0.09152692556381226,-0.003612428903579712
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,81,87.16191652452869,73.68978304489613,163.16114461082557,163.58446491821977,14.304434298456409,13.47213347963256,-0.28338196873664856,-0.07947638630867004
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,84,59.09663192510925,69.34526608965466,158.5667298422997,150.00333485200528,9.572252031700035,10.248634164545408,-0.528792142868042,-0.1636219620704651
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,87,45.148597703466685,36.99728528556941,155.9714155979128,92.90842016921886,9.945853203708076,8.151312417897273,-0.5965852439403534,-0.25299736857414246
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,90,38.89669133556871,23.820061957338666,158.91918036319615,104.81514533379328,13.840088939823321,15.076629378230045,-0.6096558570861816,-0.32834580540657043
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,93,35.212767683032304,36.22509577530511,156.8488725013723,141.03152617691202,23.113966808218475,1.0123280922728028,-0.6453613638877869,-0.3364269733428955
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,96,37.15790613876625,26.52885420744628,158.44307684793884,115.62983436984847,23.380677035803934,10.629051931319971,-0.664574146270752,-0.3868284225463867
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,114,36.90575708804535,27.29760478970318,161.58523735612746,150.0429494135943,22.25046481125829,9.60815229834217,-0.6501917839050293,-0.4199559688568115
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,117,36.82825818086476,26.636318825865715,157.3326972039781,108.28909498174218,20.219830764790718,10.191939354999043,-0.6876288652420044,-0.3467709422111511
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,120,41.25556243477859,48.91864898550225,152.71111289853323,131.1828718982409,11.630232689902838,7.663086550723662,-0.626074492931366,-0.2499590814113617
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,123,58.29639288079795,68.17926217915313,141.70087297923146,150.61379222400302,12.215422700841184,9.882869298355175,-0.4336249828338623,-0.1503986120223999
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,126,86.35990503035318,73.59436733953622,153.90971106994695,152.14401807267828,13.67512370942161,12.765537690816956,-0.1887974739074707,-0.05056604743003845
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,129,107.00930430149278,76.69650108216146,172.6692148364772,166.26207472147064,17.005618532999954,30.312803219331315,-0.06784963607788086,0.010942637920379639
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,132,114.68144624365289,78.30520250474034,174.6780716927287,163.75117191413509,18.48791624783797,36.37624373891255,-0.06968927383422852,0.041214585304260254
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,135,101.9082363561147,80.40084438438443,161.5015761849883,157.32386031772072,16.061236462051347,21.50739197173027,-0.08502757549285889,0.045689135789871216
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,138,116.07887202755177,78.11208627862842,169.6603661019818,166.93816359946132,18.834438314019415,37.96678574892334,-0.04180607199668884,0.030074715614318848
be633d01-05af-4ff8-9564-b1ca6b51a603.mp4,lateral raise,141,116.92825309850686,77.40178531018971,165.12987920031705,167.68479616087575,19.2724411114497,39.52646778831715,-0.0858326256275177,0.021054774522781372
