left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
67.73077728660923,56.225246069113744,20.58157386418645,22.66149752359065,136.11303285044517,132.25742723964956,113.4796412883376,109.81339396315892,110.61740114645836,91.00090912987,47.14920342242278,33.5637485455231,-0.0196966528892517,-0.0574641525745391,0.0214287340641021,-0.0401452779769897
65.53049884666372,55.81924827981881,17.427159449247043,25.364458158125416,138.27892435566235,136.98541533970177,120.30478566613432,109.27274034710338,111.26786801121332,91.09087668876292,48.10333939741668,30.454790121693392,-0.0195060074329376,-0.059324026107788,0.0212682485580444,-0.0398322343826293
61.43424137062861,51.81064145730704,19.004599936373214,24.50446808429912,133.82623501792943,138.30420975065104,115.23733661025794,113.22113052833814,111.39578525867056,90.64035272513198,42.429641434255394,27.306173373007915,-0.0173703134059906,-0.060658723115921,0.0219143033027648,-0.0392306745052337
74.06961681221705,53.3766448697389,22.309025076464383,22.19268897995628,134.97710898492397,141.58781674677587,100.78232480445593,119.99184286236816,106.97089939430646,91.68531463330504,51.76059173575267,31.183955889782627,-0.0153514146804809,-0.0599042922258377,0.02101531624794,-0.0373069941997528
59.556521282234,48.48797366981195,28.983889925000128,25.04061031035482,138.98249987169393,140.9103162156403,112.69047547890368,114.50432927405134,115.35727961796276,91.87723490843746,30.572631357233867,23.44736335945713,-0.0142671167850494,-0.0594246536493301,-0.0205966830253601,-0.0362110137939453
108.86865402003912,93.1787930660918,97.58734510337244,83.26869272407959,159.2564688003401,156.60957495185716,176.46413193889865,158.4119005414485,96.52436906709264,92.84933855205146,11.281308916666674,9.9101003420122,0.1758632734417915,0.1163663566112518,-0.1206549704074859,-0.1825921237468719
108.32053731062518,117.24522816530882,94.2461818387188,85.4658326255118,154.01779370048428,162.87306248460945,172.37187790029424,169.32782153935656,96.94424179209454,94.60151266424324,14.074355471906372,31.779395539797022,0.1422913298010826,0.139324389398098,-0.118244856595993,-0.1629213392734527
104.74913887991714,117.47675246429236,97.89869861934542,89.44307656504866,158.37825737091728,164.60078344583528,168.32120562426636,173.08472261995408,97.72518784965,94.8831961548212,6.850440260571716,28.033675899243704,0.1317718625068664,0.1592863425612449,-0.1397877037525177,-0.150452584028244
92.71470046456712,117.14225183523683,100.1992548755585,86.77541558919945,151.7210381769713,162.85553747209073,146.3359990198391,173.6935403960491,97.04667864640612,94.82459042662408,7.484554410991365,30.366836246037398,0.0890496224164962,0.1649360656738281,-0.1644518673419952,-0.1479311883449554
52.23775628522132,47.92414032058064,26.37751537717179,43.929840422206425,139.61945486323572,145.754908643517,101.82147429301594,105.7367458794643,109.52058629991888,92.11597316727386,25.860240908049526,3.9942998983742086,-0.0036675333976745,0.0058130919933319,0.0085174143314361,-0.1085246801376342
53.59411347557086,46.015851868832144,15.457951909118451,30.56088662791927,140.0527912921923,147.49273046944236,112.9112836913754,116.03821253288449,110.53830054102106,91.44043923335862,38.13616156645241,15.454965240912871,-0.0016462802886962,-0.0244384109973907,0.0259890854358673,-0.0777273178100586
62.19308241693887,37.06974340635284,18.313309322343656,28.976875887378764,140.9817916228918,148.35418386193254,111.91731835053874,120.18799564957368,110.5087025755243,90.65718298552916,43.879773094595215,8.09286751897407,-0.0011277794837951,-0.0437227934598922,0.029759258031845,-0.0618741512298584
62.03820887160845,34.1662474567197,21.32450350961637,29.24923020808336,141.46835909720275,148.49450114381918,121.69754489266946,119.3979597268212,112.89739881942296,90.4931962169715,40.71370536199208,4.917017248636345,-0.0034233331680297,-0.0499179810285568,0.0319933295249938,-0.0490761995315551
61.30292875629904,43.13301257409708,22.398004829546608,30.60879831937021,139.05585478690352,151.06916103970414,120.43894546155244,118.966716290991,112.6723695644594,89.69844893374189,38.90492392675243,12.524214254726868,-0.0043753683567047,-0.0511098355054855,0.0308137238025665,-0.0485591888427734
64.4568911677171,43.29857874008579,22.35758478109489,31.372755260016277,138.7565056927428,149.24503942469693,112.19724726660826,113.98628788169754,110.60612827998966,89.32523147038518,42.09930638662222,11.925823480069514,-0.0044500827789306,-0.0507027804851532,0.0307396054267883,-0.0495103895664215
67.08291287894454,45.02161541649438,24.29106694878161,31.31885316188736,139.15817328540092,146.8529254470714,115.17530042095892,109.4858517931143,110.6248190963414,89.11854799137846,42.791845930162935,13.70276225460702,-0.0030838847160339,-0.0501959919929504,0.0332513153553009,-0.0467827022075653
73.547621497833,45.35479253931568,35.662022505149366,28.20316027941363,128.884111369064,138.8067933865578,108.1117089311346,121.267159710865,120.01387741884862,91.8747919287596,37.88559899268364,17.151632259902044,-0.029079645872116,-0.0581865608692169,0.0109326541423797,-0.0715865194797515
74.84571864441877,53.27874017405826,33.71426494815923,44.68051627841853,131.23729462531358,136.92443653574978,106.11572211590348,111.4974249202732,120.8271378457782,92.031264264774,41.131453696259534,8.598223895639734,-0.0283613502979278,-0.0471668243408203,0.0184325873851776,-0.1140396296977996
75.4880312125941,74.25199393817294,31.387544099752787,63.70379098059798,131.0382636859889,145.2387039195728,104.85497498086112,104.4423909449022,119.54477461171736,92.00913813298712,44.10048711284131,10.548202957574963,-0.0280191600322723,-0.0222315788269042,0.0237407088279724,-0.1623112261295318
92.4474795370557,125.8908920968573,114.94955559760034,88.23665644005486,157.823177684146,162.24952588949864,171.67874588659285,176.57591233325192,104.89104507815178,93.4086361928717,22.50207606054464,37.65423565680244,0.0401749461889267,0.1155875623226165,-0.1546160578727722,-0.153622418642044
115.05858949039302,111.4808223874355,83.10648784060018,84.12288148100434,163.3091823870228,130.01972004786873,176.17595058144985,163.72718336516016,100.56532853449862,90.85441805021335,31.95210164979284,27.357940906431157,0.1768212392926216,0.0756426751613617,-0.0217005312442779,-0.1602028012275695
82.94977928919376,64.10781433701146,87.39627775187567,71.73089303437769,140.6226199528448,146.07896891817742,100.22804820434354,75.0769966965088,104.82165141490184,89.90081782129386,4.446498462681916,7.623078697366225,0.0002016425132751,0.0279299467802047,-0.1641639769077301,-0.1461234390735626
49.07780861377084,51.83205048618567,86.9614670025385,58.06487104666371,130.76676046220544,141.57948706378912,108.610875914264,86.0030268409047,109.74363030577334,89.99664716275994,37.88365838876766,6.2328205604780464,-0.0275033414363861,0.0051392167806625,-0.1594665348529815,-0.120916873216629
55.24932784740165,55.97608911144401,78.36957499591374,39.9953628162248,129.85016076362447,145.00088455702237,102.55532302781238,98.4709933404066,113.17912800443248,90.08520481505256,23.120247148512085,15.980726295219212,-0.0337543487548828,-0.0222972929477691,-0.1453638672828674,-0.1030360162258148
