left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
49.19102002391756,36.94194031890965,18.56853462426871,45.60809589351305,128.8367841217698,147.51834918283282,115.8530780236731,93.32436044689508,105.52534505055046,91.41946186646813,30.62248539964885,8.666155574603401,0.0051410198211669,-0.0245712548494339,-0.0045274794101715,-0.0847058892250061
49.32609507860921,39.81345342220515,16.09681218541815,37.36698762513036,130.02193277734744,151.25358898295858,123.47574870058332,97.0331782170596,106.2151741145423,89.21146388011368,33.229282893191055,2.4464657970747936,0.0036117732524871,-0.0405753403902053,0.0105592608451843,-0.0667098760604858
48.560801621601065,38.4287543783594,15.47148693561618,24.649465337436347,128.61154996960946,150.09138948395875,120.87884461925836,100.50381140959855,107.71963447809544,88.44431558425666,33.08931468598489,13.779289040923054,0.0039952397346496,-0.046475738286972,0.0171291530132293,-0.0555785596370697
50.84505751678812,42.21892817077261,15.479895628494814,28.68441941082585,127.48627219785112,150.90849846082122,115.42992864123002,102.6514517768949,107.34046116363544,87.37451676511127,35.3651618882933,13.534508759946757,0.0019952654838562,-0.0478227883577346,0.0130572915077209,-0.0530076622962951
51.62228343320543,36.59127223994639,17.454516295431763,36.343170730795805,128.4326426763569,144.97158893818082,119.97691863709018,89.59869671292607,108.81923065083993,86.69749693819696,34.167767137773666,0.2481015091505796,0.0014149546623229,-0.047108769416809,0.0171242952346801,-0.0540264248847961
50.26080230192196,37.68886972972394,16.600271864730733,33.49202557975945,129.09246323166948,144.97990843482128,113.55503811767746,90.38176839040344,109.48297778925352,86.69745939833678,33.66053043719123,4.196844149964491,0.0019410550594329,-0.0452493578195571,0.0159374475479125,-0.0549059212207794
52.42176585034258,49.78397340463413,33.59130537946589,34.220038153923284,135.4975644128104,134.65771006517312,105.96634364654037,109.32023327788524,119.8407836846707,87.66160446118043,18.83046047087669,15.563935250710848,-0.0262124836444854,-0.0505548119544982,0.0093193352222442,-0.0769422352313995
52.59252262028516,36.81841606571396,31.02316355497532,59.27050663981932,135.86861166058898,137.3952126270316,107.41124087251256,109.74147280167624,119.90608092897584,89.25156289606723,21.569359065309843,22.452090574105355,-0.0273739993572235,-0.0461412668228149,0.0115579962730407,-0.1016629338264465
52.66112435656321,46.59695874570031,29.61475688254092,86.02321333480567,135.1763433604291,131.6272013949127,106.15435538779352,107.93677835766782,118.74104359059385,90.69423881697864,23.04636747402229,39.42625458910537,-0.0273021161556243,-0.0251991748809814,0.0154389142990112,-0.1544738113880157
54.14717901936833,64.76066546969194,28.89362402475488,98.54134492875892,134.7276500370467,142.63573794079747,109.29227113474296,118.59873552721778,119.55894727623168,92.07557208750092,25.25355499461345,33.78067945906699,-0.0260433554649353,0.009227380156517,0.0160629749298095,-0.1900629997253418
55.08246604185401,87.41199833358958,30.833991765517315,104.91334812891805,141.4983720604302,158.27952398622529,106.49888348592964,149.9254191435457,119.00969309717485,90.86279541790688,24.248474276336697,17.50134979532845,-0.0259753763675689,0.0313608795404434,-0.0077632963657379,-0.1998348832130432
56.63405943629806,90.8535936727913,46.89293336044612,105.58031753220229,145.34922799247278,133.76901737053163,106.89938233862917,155.4434390525385,118.44669158588256,91.42417440830953,9.741126075851945,14.726723859410969,-0.0305535793304443,0.04480941593647,-0.0838797390460968,-0.2048866152763366
49.29281770891851,104.03152656225082,73.85460549512018,100.87516413262098,151.12252265933293,140.2838520959322,115.90829427991868,161.4191326084407,117.4986900116161,91.89253201957804,24.56178778620167,3.156362429629837,-0.0301145911216735,0.0576767325401306,-0.1520273089408874,-0.1906677186489105
57.94334856112855,107.0868398166142,105.52842297151372,103.35511963691476,133.84176106567494,146.11276848297504,116.6221564022342,165.6445286481903,112.8259287242754,93.3198907814993,47.58507441038518,3.731720179699437,0.0083242952823638,0.0904150605201721,-0.1916800141334533,-0.1760678887367248
102.16430669740164,101.88494783071437,113.71244736675612,100.33879029338138,155.85017293911446,149.19902559670416,163.87749191362684,161.11033503953018,104.28575598609288,93.75247310771104,11.54814066935448,1.546157537332988,0.0376045703887939,0.1002260595560073,-0.1590372025966644,-0.1743938624858856
108.19372955772732,94.82682054669432,112.6653833485514,99.91009573889151,150.2892639402943,139.54376071310506,170.22083710343628,153.3969388079389,101.61724477642548,93.09513726308828,4.471653790824078,5.083275192197206,0.0951819419860839,0.1000950634479522,-0.127530813217163,-0.1702265739440918
108.59381793861236,82.1260886388848,111.73655647219302,102.72069417411188,161.6127038634529,125.52794145303976,168.83144214687934,154.20511026851864,99.97483672394696,91.03673704867934,3.1427385335806406,20.594605535227075,0.1675148159265518,0.083913579583168,-0.092944711446762,-0.1759275496006012
108.75117782324764,79.21694562924124,106.5777899027095,104.19398078897116,160.86897349301688,141.19358960009524,165.54697558546945,152.5646897218179,101.5612457782064,90.49245963445632,2.173387920538147,24.977035159729937,0.1643958836793899,0.0699766278266906,-0.0821236371994018,-0.1792950928211212
96.50682113011524,68.53764184364083,107.39231191830412,99.53074527112275,148.8743724369132,139.2242482308291,167.8739134666866,123.42471190664656,102.46883079743152,91.5245749952418,10.885490788188877,30.993103427481927,0.1097923070192337,0.0708240717649459,-0.1101258993148803,-0.183034211397171
88.32633696655469,53.34084884790138,112.34475009612558,87.41173336631407,149.6767625316062,141.24523311884283,152.75066996459148,99.29269751840228,101.496450626727,93.61367617264364,24.018413129570888,34.07088451841268,0.0970464646816253,0.0539008229970932,-0.1613563001155853,-0.1730079352855682
47.90937834279909,47.75061642721244,106.5333042791255,66.74508385273377,108.33747686307504,141.2304181555241,105.17219536921816,107.22436124858716,103.41414220209178,93.1705673485084,58.623925936326415,18.994467425521336,0.0110632479190826,0.0222126245498657,-0.1771213412284851,-0.150293618440628
48.52583617836092,42.06891896935045,89.21674883813128,63.97540967230995,128.44008740515244,142.69268587169867,101.41636200302038,106.47208650165008,106.3997130839786,92.33033339159066,40.69091265977036,21.906490702959506,-0.0256314277648925,-0.0062490403652191,-0.1706165969371795,-0.1203028559684753
52.66830979047665,39.94721718375252,52.78150311201906,55.5277106840848,126.60520407258664,145.4399388490608,110.8597443848184,102.16645595691809,106.91085595499224,91.82285193312111,0.1131933215424112,15.580493500332274,-0.027034193277359,-0.0207030624151229,-0.1673610806465149,-0.0969398915767669
53.34336831758937,45.04005704959148,34.92973296368703,53.353848449564246,130.15785319092214,142.2517921651436,105.65932603577076,100.30311340630284,110.5123994838346,90.80061880030686,18.413635353902343,8.313791399972764,-0.0037082731723785,-0.0353206247091293,-0.1019481420516967,-0.0764719545841217
40.03934389223263,47.11598672337121,28.53727262429778,42.10742090944694,137.9964748287412,136.63209892748216,103.5262548179666,98.3980931381416,114.98857537776416,86.15954817448667,11.502071267934848,5.008565813924271,0.010968655347824,-0.0581588000059127,-0.0509171783924102,-0.0577434301376342
40.41448003870542,49.85399115465895,28.436420689396247,40.0881899854511,134.1830433689956,136.9648410211786,102.7400930410522,99.4187594015562,118.14772313337444,85.74632274309822,11.978059349309174,9.765801169207847,0.0168167948722839,-0.0612352788448333,-0.0110829770565032,-0.0480488836765289
45.58204165552063,49.27697151840265,24.663563770094814,38.3193173159197,130.55124824922038,136.27039882815447,102.31732850528992,97.4596121239713,117.8426803373121,84.24526260728032,20.91847788542581,10.957654202482942,0.0213724076747894,-0.0605611950159072,0.0011498034000396,-0.0461210906505584
47.48773085523005,46.24191573513585,23.61655445498804,37.7503864761522,130.1519427146,138.3486180526541,102.18145221843116,95.3328016096605,118.70514440535882,84.22789833529833,23.871176400242007,8.491529258983647,0.0216176807880401,-0.0600175112485885,0.0134279131889343,-0.0526244640350341
47.15159473196471,53.40550238601188,21.385011752005965,37.87895765453031,126.87428150515488,136.4647238189543,105.59836669724586,98.13981134452268,120.74572000781008,83.77834783646986,25.76658297995874,15.526544731481565,0.0165039300918579,-0.0572229921817779,0.017099916934967,-0.0542161762714386
47.10043848271009,40.49188709575222,22.889166517591736,42.20184484069512,127.96550169610796,139.80187665602026,106.46690626971206,103.16899258491,121.17769139234213,83.74908881272364,24.211271965118357,1.7099577449428978,0.0122086107730865,-0.0563624054193496,0.0176973938941955,-0.0532962381839752
46.727882628164856,37.57095893064288,23.65786083479641,40.99954289477462,128.92331143741094,140.57744872130027,105.32389332857684,104.19404346673116,120.9803624750511,83.37910488793223,23.070021793368447,3.4285839641317395,0.009496122598648,-0.0573101192712783,0.0194497406482696,-0.0515253841876983
51.20201147184154,42.43139915747037,28.98483830609524,36.38212210785162,131.23302959906317,136.9288762429708,112.95828609476644,109.57872206714738,118.33627687363249,85.87670350611504,22.2171731657463,6.049277049618752,-0.0036507844924926,-0.0703225135803222,0.0334106981754303,-0.0546499788761138
51.47702201991207,38.68653820340101,30.21858948183601,50.95854643609191,129.5234657335514,141.4941595979824,117.98914156084052,110.5084469795186,123.72771697763054,85.61432901195064,21.25843253807606,12.272008232690894,-0.0012156665325164,-0.065002366900444,0.0366082489490509,-0.0836402177810669
47.11481907927377,40.079191719921965,29.333199127195627,86.73948151118091,132.6560006040524,135.11264864148328,114.47380474033864,113.723445901473,122.67860673346944,87.17177330461037,17.781619952078145,46.66028979125895,0.0027751624584198,-0.0378973186016082,0.0349703431129455,-0.1738408207893371
