pair,frame,left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
1,0,54.639552555239085,47.79521790477603,25.753299889885316,34.41932118477102,137.6129136277759,129.90652379097,118.09137619480867,108.15483702338358,110.43871842705869,87.79752949609932,28.88625266535377,13.37589672000501,-0.01687443256378174,-0.05311678349971771,0.0046179890632629395,-0.04785996675491333
1,1,43.321697550367254,46.33702707524062,26.44268506734884,33.17620499112823,137.12775323905277,132.28041975303307,114.59200509171286,109.13538217217932,111.08273709364528,89.47440825796369,16.879012483018414,13.16082208411239,-0.017487704753875732,-0.05356268584728241,0.0053577721118927,-0.04712042212486267
1,2,42.22824153924765,43.08481788386992,26.326649777923844,31.611319671961486,136.49190533872186,137.98495061135142,112.44570053707831,113.93918736073502,111.43365695266313,90.77491123116553,15.901591761323804,11.473498211908431,-0.01626262068748474,-0.05531632900238037,0.011509835720062256,-0.0420147180557251
1,3,38.658825981594774,33.834246764993125,29.386424728189247,34.01757900715748,135.55952983159327,138.54052175096473,112.20684226852683,115.68326114426675,111.3109769886026,91.2175349383857,9.272401253405526,0.1833322421643544,-0.014505356550216675,-0.05545876920223236,0.011325150728225708,-0.038274407386779785
1,4,42.780707002317996,37.86462719545092,34.23446380029162,34.22666524862627,136.38113621911305,137.71363894310923,110.82873803747192,112.84871662501972,112.50305203485776,91.37464539144902,8.546243202026375,3.637961946824653,-0.014606356620788574,-0.053642451763153076,-0.030996471643447876,-0.03743946552276611
1,5,34.55339630720292,41.65000018164161,61.31547364457774,35.51830973155648,138.13064143844153,138.56256867472382,113.98251626103783,108.15986197390598,112.49737775068002,91.43969323945345,26.762077337374826,6.131690450085131,-0.01705983281135559,-0.05100846290588379,-0.11702150106430054,-0.03783491253852844
1,6,55.632064547611066,45.14422933466385,89.72283380889442,53.80206135093934,134.35289400246444,143.26460350206742,116.3486799953879,99.07735858893459,106.04797676274954,90.9595540310973,34.090769261283356,8.657832016275492,-0.00012117624282836914,-0.025011897087097168,-0.1761265993118286,-0.09712430834770203
1,7,97.81364069027136,41.40185635030868,97.04903449380862,67.70948987575181,156.82900539693324,144.58527840756452,146.96418959119532,111.80768389408635,99.48484534665144,92.46842763136276,0.7646061964627364,26.307633525443137,0.023184150457382202,0.0128326416015625,-0.19905784726142883,-0.1401638686656952
1,8,100.48508703936771,56.80996275190401,101.07679623876653,82.79584086148844,143.48990782757397,145.72941718932668,164.81642980847124,114.54902303988861,97.47212170752788,93.6899581232401,0.5917091993988208,25.985878109584434,0.06489810347557068,0.05793347954750061,-0.17594808340072632,-0.17175143957138062
1,9,103.82869257197487,86.74641757494533,105.30421499422944,96.59270620062111,149.5060973238048,138.47154012678848,174.0773033242693,147.1289654539752,96.0955994554484,92.27725335224389,1.4755224222545706,9.846288625675783,0.1227601021528244,0.10232961177825928,-0.1375018060207367,-0.1958434283733368
1,10,106.14406290643994,91.54345837190361,104.99036689373573,98.6989103613961,158.16283217436643,140.4400825754355,166.05664250656193,165.2472558894135,96.19798294200831,92.77978004038822,1.1536960127042164,7.155451989492491,0.14325527101755142,0.11583761870861053,-0.13294687867164612,-0.1868945062160492
1,11,101.5361675734386,95.65464602247545,104.03842276340686,104.77011569928898,150.03258199858223,157.3852251896055,166.39593780423482,167.22729051679994,96.61767929445077,94.11173215396153,2.5022551899682526,9.115469676813532,0.12281768023967743,0.12097901850938797,-0.12379416823387146,-0.176803320646286
1,12,93.13864739974089,101.65957548608122,100.44520480449243,100.28459810451466,150.89375739515447,168.05156576510402,154.28217688894068,169.39943580780567,96.76109130311549,95.03246443496045,7.306557404751544,1.3749773815665662,0.09987929463386536,0.14470146596431732,-0.14146119356155396,-0.15392082929611206
1,13,88.65757119589053,97.93025837999966,104.91714297244997,97.87436381877676,155.49463908180144,158.31414856564,146.6134004787947,164.92713374009966,95.93726139226348,94.59917085655279,16.25957177655944,0.0558945612228996,0.07840107381343842,0.14019493758678436,-0.17457875609397888,-0.15767183899879456
1,14,63.71017427327451,91.8577498309576,102.90257475641225,96.62254159520184,126.21253522277969,146.92144217769615,137.97162935619204,152.69599868610166,97.07473486657078,93.03143131068255,39.19240048313774,4.764791764244237,0.01743243634700775,0.12573575228452682,-0.18445450067520142,-0.16400402784347534
1,15,52.878546222017086,86.55784537259711,88.26170475868832,98.5994289185535,126.06503423681497,154.6415273405709,111.0771101502747,156.05696329451752,98.52649446995738,92.06060856447702,35.38315853667124,12.041583545956385,-0.017465740442276,0.1144300252199173,-0.17819780111312866,-0.1734524965286255
1,16,38.9809038993431,61.67590042178617,69.20036772666087,93.97491705907494,138.13611748452792,156.51645693808405,108.93129444500195,126.52732510493449,98.47546838711285,92.50799155289646,30.219463827317774,32.29901663728877,-0.030735671520233154,0.09409260749816895,-0.14924180507659912,-0.1789788007736206
1,17,48.97946235051417,44.01225246461429,33.86024148184174,81.85022339307277,135.0692971387722,152.65370201398588,110.16373180814522,96.65660668480399,100.27570373711224,94.50683373686938,15.119220868672429,37.837970928458475,-0.020609766244888306,0.05954693257808685,-0.09774881601333618,-0.16074150800704956
1,18,48.08314190855913,37.928799943766165,19.870315745138786,66.06931808396556,136.27021961945067,151.9530607108423,115.51353772811026,109.09288614137893,103.44173940720668,93.67158781716763,28.212826163420342,28.14051814019939,-0.00601765513420105,0.02456602454185486,-0.034822314977645874,-0.13819026947021484
1,19,49.19102002391756,36.94194031890965,18.56853462426871,45.60809589351305,128.8367841217698,147.51834918283282,115.8530780236731,93.32436044689508,105.52534505055046,91.41946186646811,30.62248539964885,8.666155574603401,0.005141019821166992,-0.0245712548494339,-0.004527479410171509,-0.0847058892250061
1,20,49.32609507860921,39.81345342220515,16.09681218541815,37.366987625130356,130.02193277734744,151.25358898295858,123.47574870058331,97.03317821705961,106.2151741145423,89.21146388011368,33.229282893191055,2.4464657970747936,0.0036117732524871826,-0.04057534039020538,0.010559260845184326,-0.06670987606048584
1,21,48.560801621601065,38.4287543783594,15.47148693561618,24.649465337436347,128.61154996960946,150.09138948395875,120.87884461925837,100.50381140959855,107.71963447809543,88.44431558425666,33.08931468598489,13.779289040923054,0.003995239734649658,-0.046475738286972046,0.01712915301322937,-0.0555785596370697
